track	rbp_name	chr	start	end	score	location
encRegTfbsClustered	EP300	chr17	17752119	17752618	420	gene_body
encRegTfbsClustered	NR3C1	chr17	17752121	17752425	405	gene_body
encRegTfbsClustered	FOSL2	chr17	17752123	17752383	187	gene_body
encRegTfbsClustered	GABPA	chr17	17752128	17752655	309	gene_body
encRegTfbsClustered	TBP	chr17	17752137	17752731	266	gene_body
encRegTfbsClustered	IRF1	chr17	17752145	17752675	318	gene_body
encRegTfbsClustered	USF1	chr17	17752153	17752432	108	gene_body
encRegTfbsClustered	CTBP1	chr17	17752161	17752577	262	gene_body
encRegTfbsClustered	EGR1	chr17	17752173	17752741	177	gene_body
encRegTfbsClustered	STAT3	chr17	17752188	17752468	206	gene_body
encRegTfbsClustered	KDM4B	chr17	17752213	17752669	475	gene_body
encRegTfbsClustered	RXRA	chr17	17752227	17752671	195	gene_body
encRegTfbsClustered	MEIS2	chr17	17752232	17752608	63	gene_body
encRegTfbsClustered	TCF7L2	chr17	17752258	17753049	387	gene_body
encRegTfbsClustered	NR2F2	chr17	17752262	17752678	453	gene_body
encRegTfbsClustered	SRF	chr17	17752265	17752465	161	gene_body
encRegTfbsClustered	RBM39	chr17	17752268	17752948	734	gene_body
encRegTfbsClustered	RBFOX2	chr17	17752276	17752899	646	gene_body
encRegTfbsClustered	XRCC5	chr17	17752276	17752760	508	gene_body
encRegTfbsClustered	KDM5B	chr17	17752277	17752861	627	gene_body
encRegTfbsClustered	RBBP5	chr17	17752277	17752921	812	gene_body
encRegTfbsClustered	DPF2	chr17	17752284	17753190	614	gene_body
encRegTfbsClustered	CBFB	chr17	17752287	17752767	360	gene_body
encRegTfbsClustered	GATAD2B	chr17	17752305	17753029	459	gene_body
encRegTfbsClustered	HNRNPL	chr17	17752309	17752799	136	gene_body
encRegTfbsClustered	AGO2	chr17	17752310	17752974	428	gene_body
encRegTfbsClustered	EP400	chr17	17752311	17753015	304	gene_body
encRegTfbsClustered	EED	chr17	17752317	17753039	357	gene_body
encRegTfbsClustered	IKZF2	chr17	17752320	17752864	294	gene_body
encRegTfbsClustered	IKZF1	chr17	17752329	17752919	499	gene_body
encRegTfbsClustered	PHF8	chr17	17752342	17753067	768	gene_body
encRegTfbsClustered	MEF2B	chr17	17752363	17752939	123	gene_body
encRegTfbsClustered	ZFX	chr17	17752366	17753046	175	gene_body
encRegTfbsClustered	E4F1	chr17	17752368	17752904	32	gene_body
encRegTfbsClustered	ZNF263	chr17	17752387	17752830	1000	gene_body
encRegTfbsClustered	PRDM10	chr17	17752389	17752793	23	gene_body
encRegTfbsClustered	GABPB1	chr17	17752392	17752815	71	gene_body
encRegTfbsClustered	ELF4	chr17	17752394	17752854	164	gene_body
encRegTfbsClustered	CREB3L1	chr17	17752413	17752963	202	gene_body
encRegTfbsClustered	RAD21	chr17	17752416	17752567	91	gene_body
encRegTfbsClustered	TCF7	chr17	17752417	17752773	109	gene_body
encRegTfbsClustered	PCBP1	chr17	17752419	17753157	700	gene_body
encRegTfbsClustered	KDM1A	chr17	17752443	17753134	1000	gene_body
encRegTfbsClustered	ZNF579	chr17	17752462	17752673	1000	gene_body
encRegTfbsClustered	ZFP91	chr17	17752475	17752919	80	gene_body
encRegTfbsClustered	DACH1	chr17	17752477	17752857	355	gene_body
encRegTfbsClustered	ZBTB7A	chr17	17752483	17752887	463	gene_body
encRegTfbsClustered	MLLT1	chr17	17752484	17753060	134	gene_body
encRegTfbsClustered	SMARCA5	chr17	17752484	17752963	1000	gene_body
encRegTfbsClustered	CBX1	chr17	17752489	17752949	818	gene_body
encRegTfbsClustered	ZNF24	chr17	17752489	17753016	157	gene_body
encRegTfbsClustered	PHF20	chr17	17752490	17752886	338	gene_body
encRegTfbsClustered	SKIL	chr17	17752492	17753012	433	gene_body
encRegTfbsClustered	ESRRA	chr17	17752493	17752957	133	gene_body
encRegTfbsClustered	MIER1	chr17	17752494	17752978	77	gene_body
encRegTfbsClustered	ARNT	chr17	17752495	17753048	501	gene_body
encRegTfbsClustered	MTA3	chr17	17752497	17753021	202	gene_body
encRegTfbsClustered	HDAC2	chr17	17752498	17753052	1000	gene_body
encRegTfbsClustered	ETS1	chr17	17752503	17753189	302	gene_body
encRegTfbsClustered	ZBTB7B	chr17	17752505	17752905	742	gene_body
encRegTfbsClustered	BCOR	chr17	17752512	17752962	1000	gene_body
encRegTfbsClustered	PTBP1	chr17	17752514	17752944	786	gene_body
encRegTfbsClustered	RFX5	chr17	17752517	17752893	34	gene_body
encRegTfbsClustered	CREM	chr17	17752519	17752879	276	gene_body
encRegTfbsClustered	RCOR1	chr17	17752523	17752887	599	gene_body
encRegTfbsClustered	RLF	chr17	17752524	17752914	633	gene_body
encRegTfbsClustered	CBX3	chr17	17752524	17752954	537	gene_body
encRegTfbsClustered	CHD4	chr17	17752528	17752972	1000	gene_body
encRegTfbsClustered	GMEB1	chr17	17752535	17753111	104	gene_body
encRegTfbsClustered	ZMYM3	chr17	17752541	17752901	1000	gene_body
encRegTfbsClustered	ZNF316	chr17	17752558	17753202	152	gene_body
encRegTfbsClustered	RBM25	chr17	17752593	17752818	1000	gene_body
encRegTfbsClustered	BRD9	chr17	17752621	17753061	335	gene_body
encRegTfbsClustered	FOXM1	chr17	17752642	17753042	159	gene_body
encRegTfbsClustered	ARHGAP35	chr17	17752658	17752962	252	gene_body
encRegTfbsClustered	ZKSCAN1	chr17	17752733	17753083	732	gene_body
encRegTfbsClustered	CTCF	chr17	17752988	17753727	274	gene_body
encRegTfbsClustered	SPI1	chr17	17754003	17754273	205	gene_body
encRegTfbsClustered	KDM1A	chr17	17754636	17755159	703	gene_body
encRegTfbsClustered	ZMYM3	chr17	17754695	17755071	598	gene_body
encRegTfbsClustered	BCOR	chr17	17754707	17755137	275	gene_body
encRegTfbsClustered	POLR2A	chr17	17754992	17755476	137	gene_body
encRegTfbsClustered	ESR1	chr17	17755541	17755841	163	gene_body
encRegTfbsClustered	NCOA3	chr17	17755583	17755907	163	gene_body
encRegTfbsClustered	ZBTB33	chr17	17757253	17757513	100	gene_body
encRegTfbsClustered	SRF	chr17	17757520	17757770	85	gene_body
encRegTfbsClustered	RUNX3	chr17	17757532	17757896	269	gene_body
encRegTfbsClustered	SPI1	chr17	17757541	17757811	284	gene_body
encRegTfbsClustered	MXI1	chr17	17757558	17758536	140	gene_body
encRegTfbsClustered	EP300	chr17	17757813	17758329	399	gene_body
encRegTfbsClustered	CTCF	chr17	17758613	17759057	75	gene_body
encRegTfbsClustered	SMC3	chr17	17759123	17759653	107	gene_body
encRegTfbsClustered	CTCF	chr17	17759136	17759847	190	gene_body
encRegTfbsClustered	RAD21	chr17	17759298	17759522	181	gene_body
encRegTfbsClustered	ATF4	chr17	17759508	17759682	125	gene_body
encRegTfbsClustered	ESR1	chr17	17760243	17760543	197	gene_body
encRegTfbsClustered	RBM25	chr17	17760929	17761289	280	gene_body
encRegTfbsClustered	RAD21	chr17	17761144	17761368	89	gene_body
encRegTfbsClustered	SP1	chr17	17761857	17762361	433	gene_body
encRegTfbsClustered	RXRA	chr17	17761882	17762326	221	gene_body
encRegTfbsClustered	NRF1	chr17	17761931	17762228	250	gene_body
encRegTfbsClustered	HNF4A	chr17	17761974	17762263	708	gene_body
encRegTfbsClustered	KDM1A	chr17	17762224	17762773	623	gene_body
encRegTfbsClustered	BCOR	chr17	17762334	17762764	361	gene_body
encRegTfbsClustered	ZNF444	chr17	17762337	17762793	139	gene_body
encRegTfbsClustered	ZMYM3	chr17	17762379	17762755	389	gene_body
encRegTfbsClustered	ZNF143	chr17	17762414	17762698	221	gene_body
encRegTfbsClustered	RBM25	chr17	17762488	17762675	736	gene_body
encRegTfbsClustered	SIX5	chr17	17762894	17763560	186	gene_body
encRegTfbsClustered	MNT	chr17	17763824	17764208	89	gene_body
encRegTfbsClustered	CTCF	chr17	17765354	17765758	121	gene_body
encRegTfbsClustered	FOS	chr17	17765398	17765682	472	gene_body
encRegTfbsClustered	NFIC	chr17	17765649	17766093	64	gene_body
encRegTfbsClustered	MAX	chr17	17765847	17766267	357	gene_body
encRegTfbsClustered	CTCF	chr17	17766072	17766856	218	gene_body
encRegTfbsClustered	MXI1	chr17	17766141	17766565	377	gene_body
encRegTfbsClustered	EP300	chr17	17766152	17766668	156	gene_body
encRegTfbsClustered	YY1	chr17	17766216	17766560	195	gene_body
encRegTfbsClustered	POLR2A	chr17	17766241	17766799	867	gene_body
encRegTfbsClustered	RAD21	chr17	17766248	17766438	90	gene_body
encRegTfbsClustered	PKNOX1	chr17	17766271	17766613	131	gene_body
encRegTfbsClustered	ETS1	chr17	17766284	17766544	251	gene_body
encRegTfbsClustered	PBX3	chr17	17766313	17766529	307	gene_body
encRegTfbsClustered	TAF1	chr17	17766357	17766687	237	gene_body
encRegTfbsClustered	AGO2	chr17	17766383	17767047	483	gene_body
encRegTfbsClustered	RFX1	chr17	17767097	17767744	34	gene_body
encRegTfbsClustered	NR2F2	chr17	17767406	17767896	537	gene_body
encRegTfbsClustered	RXRA	chr17	17767447	17767911	338	gene_body
encRegTfbsClustered	RAD21	chr17	17767452	17767848	125	gene_body
encRegTfbsClustered	FOSL2	chr17	17767865	17768269	147	gene_body
encRegTfbsClustered	CREB1	chr17	17767909	17768325	66	gene_body
encRegTfbsClustered	POLR2G	chr17	17768285	17769170	64	gene_body
encRegTfbsClustered	MXI1	chr17	17768349	17768833	499	gene_body
encRegTfbsClustered	USF1	chr17	17768446	17768686	378	gene_body
encRegTfbsClustered	RBM22	chr17	17768637	17768768	630	gene_body
encRegTfbsClustered	RBM39	chr17	17769613	17770293	709	gene_body
encRegTfbsClustered	RBM22	chr17	17769741	17770277	392	gene_body
encRegTfbsClustered	CTCF	chr17	17770012	17770531	98	gene_body
encRegTfbsClustered	GATA2	chr17	17770245	17770649	272	gene_body
encRegTfbsClustered	POLR2A	chr17	17770427	17770991	102	gene_body
encRegTfbsClustered	SMARCA4	chr17	17770646	17770930	247	gene_body
encRegTfbsClustered	MAFK	chr17	17771033	17771413	151	gene_body
encRegTfbsClustered	ZNF263	chr17	17771774	17772358	217	gene_body
encRegTfbsClustered	SIN3A	chr17	17773497	17774101	549	gene_body
encRegTfbsClustered	KDM1A	chr17	17773865	17774397	488	gene_body
encRegTfbsClustered	SMARCA5	chr17	17773889	17774329	510	gene_body
encRegTfbsClustered	NFXL1	chr17	17773894	17774250	221	gene_body
encRegTfbsClustered	ZNF143	chr17	17773906	17774196	197	gene_body
encRegTfbsClustered	BCOR	chr17	17773922	17774352	357	gene_body
encRegTfbsClustered	BRD9	chr17	17773925	17774365	681	gene_body
encRegTfbsClustered	RBM25	chr17	17773944	17774227	1000	gene_body
encRegTfbsClustered	DACH1	chr17	17773967	17774347	258	gene_body
encRegTfbsClustered	STAT3	chr17	17773990	17774306	539	gene_body
encRegTfbsClustered	ZMYM3	chr17	17774007	17774123	735	gene_body
encRegTfbsClustered	MAFK	chr17	17774020	17774400	423	gene_body
encRegTfbsClustered	NFE2	chr17	17774046	17774310	133	gene_body
encRegTfbsClustered	C11orf30	chr17	17774062	17774247	155	gene_body
encRegTfbsClustered	NFE2L2	chr17	17774073	17774313	178	gene_body
encRegTfbsClustered	MYC	chr17	17774095	17774240	1000	gene_body
encRegTfbsClustered	FOS	chr17	17774102	17774435	1000	gene_body
encRegTfbsClustered	ZNF316	chr17	17774105	17774241	154	gene_body
encRegTfbsClustered	EP300	chr17	17774165	17774429	630	gene_body
encRegTfbsClustered	NR3C1	chr17	17774185	17774465	1000	gene_body
encRegTfbsClustered	POLR2A	chr17	17774313	17774969	402	gene_body
encRegTfbsClustered	SIN3A	chr17	17774318	17774938	425	gene_body
encRegTfbsClustered	CTCF	chr17	17774379	17775270	1000	gene_body
encRegTfbsClustered	NR3C1	chr17	17774471	17774650	482	gene_body
encRegTfbsClustered	SP1	chr17	17774481	17774991	104	gene_body
encRegTfbsClustered	RAD21	chr17	17774541	17774991	633	gene_body
encRegTfbsClustered	EP300	chr17	17774564	17774833	451	gene_body
encRegTfbsClustered	MYC	chr17	17774608	17774912	269	gene_body
encRegTfbsClustered	SMC3	chr17	17774649	17774879	395	gene_body
encRegTfbsClustered	ZNF143	chr17	17774654	17774944	213	gene_body
encRegTfbsClustered	SIN3A	chr17	17775843	17776695	131	gene_body
encRegTfbsClustered	ZNF263	chr17	17778099	17778266	352	gene_body
encRegTfbsClustered	KDM1A	chr17	17778224	17778748	581	gene_body
encRegTfbsClustered	BCOR	chr17	17778277	17778707	410	gene_body
encRegTfbsClustered	RBM25	chr17	17778320	17778680	327	gene_body
encRegTfbsClustered	ZMYM3	chr17	17778329	17778711	768	gene_body
encRegTfbsClustered	FOXA2	chr17	17778342	17778598	215	gene_body
encRegTfbsClustered	NR2F2	chr17	17778486	17778902	668	gene_body
encRegTfbsClustered	SP1	chr17	17778560	17779064	196	gene_body
encRegTfbsClustered	RCOR1	chr17	17778613	17778977	588	gene_body
encRegTfbsClustered	RAD21	chr17	17778617	17779013	135	gene_body
encRegTfbsClustered	RXRA	chr17	17778637	17778786	265	gene_body
encRegTfbsClustered	EP300	chr17	17778686	17778930	348	gene_body
encRegTfbsClustered	POLR2A	chr17	17778752	17779168	193	gene_body
encRegTfbsClustered	RBM39	chr17	17778928	17779608	496	gene_body
encRegTfbsClustered	ZFX	chr17	17779003	17779982	205	gene_body
encRegTfbsClustered	ZBTB33	chr17	17779864	17779987	303	gene_body
encRegTfbsClustered	ATF2	chr17	17780444	17780828	159	gene_body
encRegTfbsClustered	CBFA2T3	chr17	17780559	17780963	56	gene_body
encRegTfbsClustered	ZBTB7A	chr17	17780606	17781010	598	gene_body
encRegTfbsClustered	CTCF	chr17	17780822	17781762	882	gene_body
encRegTfbsClustered	KDM1A	chr17	17780851	17781367	398	gene_body
encRegTfbsClustered	TRIM28	chr17	17780863	17781539	699	gene_body
encRegTfbsClustered	SMC3	chr17	17780894	17781657	108	gene_body
encRegTfbsClustered	GABPA	chr17	17780988	17781524	226	gene_body
encRegTfbsClustered	ASH2L	chr17	17780991	17781771	433	gene_body
encRegTfbsClustered	ZBTB33	chr17	17781018	17781338	814	gene_body
encRegTfbsClustered	GABPB1	chr17	17781046	17781582	14	gene_body
encRegTfbsClustered	RAD21	chr17	17781063	17781333	249	gene_body
encRegTfbsClustered	ZNF143	chr17	17781069	17781359	276	gene_body
encRegTfbsClustered	SIN3A	chr17	17781070	17781690	230	gene_body
encRegTfbsClustered	RBBP5	chr17	17781074	17781718	737	gene_body
encRegTfbsClustered	IKZF1	chr17	17781082	17781235	279	gene_body
encRegTfbsClustered	SP1	chr17	17781115	17781826	235	gene_body
encRegTfbsClustered	POLR2A	chr17	17781123	17781631	258	gene_body
encRegTfbsClustered	ZNF263	chr17	17781124	17781319	603	gene_body
encRegTfbsClustered	ESR1	chr17	17781195	17781495	204	gene_body
encRegTfbsClustered	SUZ12	chr17	17781317	17782227	476	gene_body
encRegTfbsClustered	YY1	chr17	17781336	17782190	84	gene_body
encRegTfbsClustered	AGO1	chr17	17781612	17782513	202	gene_body
encRegTfbsClustered	FOXA1	chr17	17781621	17781929	176	gene_body
encRegTfbsClustered	FOXA2	chr17	17781652	17781908	266	gene_body
encRegTfbsClustered	PCBP1	chr17	17781656	17782369	446	gene_body
encRegTfbsClustered	ZBTB33	chr17	17781681	17782073	515	gene_body
encRegTfbsClustered	RNF2	chr17	17781689	17782641	498	gene_body
encRegTfbsClustered	KDM4A	chr17	17781727	17782940	760	gene_body
encRegTfbsClustered	HNRNPLL	chr17	17781775	17782375	193	gene_body
encRegTfbsClustered	RBFOX2	chr17	17781856	17782743	125	gene_body
encRegTfbsClustered	EP300	chr17	17781896	17782595	125	gene_body
encRegTfbsClustered	L3MBTL2	chr17	17781903	17782427	235	gene_body
encRegTfbsClustered	SIN3A	chr17	17781915	17782431	539	gene_body
encRegTfbsClustered	MAX	chr17	17781930	17782526	181	gene_body
encRegTfbsClustered	POLR2A	chr17	17781946	17782694	588	gene_body
encRegTfbsClustered	RAD21	chr17	17781951	17782550	97	gene_body
encRegTfbsClustered	AGO2	chr17	17781962	17782128	400	gene_body
encRegTfbsClustered	FUS	chr17	17781980	17782410	566	gene_body
encRegTfbsClustered	EBF1	chr17	17782057	17782585	128	gene_body
encRegTfbsClustered	PTBP1	chr17	17782072	17782502	538	gene_body
encRegTfbsClustered	SMC3	chr17	17782079	17782609	131	gene_body
encRegTfbsClustered	LEF1	chr17	17782101	17782451	432	gene_body
encRegTfbsClustered	IKZF1	chr17	17782192	17782605	285	gene_body
encRegTfbsClustered	MXI1	chr17	17782211	17783080	599	gene_body
encRegTfbsClustered	ZNF263	chr17	17782234	17782409	370	gene_body
encRegTfbsClustered	HDAC6	chr17	17782271	17782767	871	gene_body
encRegTfbsClustered	BHLHE40	chr17	17782274	17782642	510	gene_body
encRegTfbsClustered	E2F6	chr17	17782338	17782668	48	gene_body
encRegTfbsClustered	FOXM1	chr17	17782381	17782661	285	gene_body
encRegTfbsClustered	PCBP1	chr17	17782473	17783037	778	gene_body
encRegTfbsClustered	ZFX	chr17	17782505	17783389	332	gene_body
encRegTfbsClustered	HNRNPK	chr17	17782513	17783192	1000	gene_body
encRegTfbsClustered	RBBP5	chr17	17782521	17783165	873	gene_body
encRegTfbsClustered	ASH2L	chr17	17782538	17783628	293	gene_body
encRegTfbsClustered	POLR2G	chr17	17782668	17783654	195	gene_body
encRegTfbsClustered	RBM22	chr17	17782670	17783206	522	gene_body
encRegTfbsClustered	EGR1	chr17	17782685	17782949	270	gene_body
encRegTfbsClustered	BACH1	chr17	17782711	17783027	221	gene_body
encRegTfbsClustered	AGO2	chr17	17782713	17783017	443	gene_body
encRegTfbsClustered	E2F6	chr17	17782716	17783307	162	gene_body
encRegTfbsClustered	SIN3A	chr17	17782721	17783025	575	gene_body
encRegTfbsClustered	YY1	chr17	17782732	17783082	169	gene_body
encRegTfbsClustered	CTCF	chr17	17782840	17784122	657	gene_body
encRegTfbsClustered	ZBTB7A	chr17	17782926	17783365	354	gene_body
encRegTfbsClustered	MYC	chr17	17782928	17783364	194	gene_body
encRegTfbsClustered	RBM39	chr17	17783018	17783917	357	gene_body
encRegTfbsClustered	RBFOX2	chr17	17783027	17783499	222	gene_body
encRegTfbsClustered	POLR2A	chr17	17783033	17784197	544	gene_body
encRegTfbsClustered	FUS	chr17	17783054	17783484	410	gene_body
encRegTfbsClustered	ZNF687	chr17	17783062	17783506	291	gene_body
encRegTfbsClustered	TCF7L2	chr17	17783074	17783664	463	gene_body
encRegTfbsClustered	FOXM1	chr17	17783075	17783355	239	gene_body
encRegTfbsClustered	NRF1	chr17	17783077	17783840	48	gene_body
encRegTfbsClustered	HDAC1	chr17	17783080	17784063	689	gene_body
encRegTfbsClustered	ESRRA	chr17	17783106	17783436	659	gene_body
encRegTfbsClustered	RAD21	chr17	17783112	17783293	77	gene_body
encRegTfbsClustered	ELF1	chr17	17783132	17783512	84	gene_body
encRegTfbsClustered	SP1	chr17	17783158	17783638	250	gene_body
encRegTfbsClustered	TFAP4	chr17	17783159	17783736	167	gene_body
encRegTfbsClustered	HNRNPLL	chr17	17783170	17783561	653	gene_body
encRegTfbsClustered	MTA3	chr17	17783180	17784292	316	gene_body
encRegTfbsClustered	ESR1	chr17	17783180	17783468	1000	gene_body
encRegTfbsClustered	TCF7	chr17	17783195	17783551	432	gene_body
encRegTfbsClustered	RXRA	chr17	17783197	17783493	344	gene_body
encRegTfbsClustered	NR2F6	chr17	17783207	17783647	176	gene_body
encRegTfbsClustered	HNF4A	chr17	17783219	17783623	167	gene_body
encRegTfbsClustered	SIN3A	chr17	17783250	17784170	548	gene_body
encRegTfbsClustered	PCBP1	chr17	17783262	17783826	293	gene_body
encRegTfbsClustered	BACH1	chr17	17783264	17783826	124	gene_body
encRegTfbsClustered	EGR1	chr17	17783265	17783596	1000	gene_body
encRegTfbsClustered	ZEB1	chr17	17783293	17783689	802	gene_body
encRegTfbsClustered	NR3C1	chr17	17783302	17783546	197	gene_body
encRegTfbsClustered	IKZF1	chr17	17783309	17783791	206	gene_body
encRegTfbsClustered	EBF1	chr17	17783313	17783633	178	gene_body
encRegTfbsClustered	GATAD2B	chr17	17783334	17784054	660	gene_body
encRegTfbsClustered	DPF2	chr17	17783361	17784242	423	gene_body
encRegTfbsClustered	SMARCA4	chr17	17783365	17783649	432	gene_body
encRegTfbsClustered	PRDM10	chr17	17783367	17783661	90	gene_body
encRegTfbsClustered	RAD21	chr17	17783370	17783594	65	gene_body
encRegTfbsClustered	TCF12	chr17	17783386	17783695	574	gene_body
encRegTfbsClustered	HDAC6	chr17	17783429	17784125	854	gene_body
encRegTfbsClustered	RCOR1	chr17	17783447	17783811	217	gene_body
encRegTfbsClustered	MAX	chr17	17783493	17784105	105	gene_body
encRegTfbsClustered	EZH2	chr17	17783548	17784196	259	gene_body
encRegTfbsClustered	MXI1	chr17	17783634	17784573	416	gene_body
encRegTfbsClustered	NBN	chr17	17783638	17784222	411	gene_body
encRegTfbsClustered	EP300	chr17	17783692	17784312	446	gene_body
encRegTfbsClustered	HDAC2	chr17	17783693	17784349	609	gene_body
encRegTfbsClustered	HNRNPK	chr17	17783707	17784211	434	gene_body
encRegTfbsClustered	SKIL	chr17	17783808	17784298	122	gene_body
encRegTfbsClustered	SMC3	chr17	17783820	17784350	40	gene_body
encRegTfbsClustered	NFIC	chr17	17783837	17784281	150	gene_body
encRegTfbsClustered	RUNX3	chr17	17783858	17784222	314	gene_body
encRegTfbsClustered	SMAD1	chr17	17783861	17784245	526	gene_body
encRegTfbsClustered	TBX21	chr17	17783863	17784347	173	gene_body
encRegTfbsClustered	MTA2	chr17	17783878	17784025	334	gene_body
encRegTfbsClustered	RNF2	chr17	17783884	17784634	333	gene_body
encRegTfbsClustered	MEF2B	chr17	17783904	17784408	793	gene_body
encRegTfbsClustered	IKZF2	chr17	17783931	17784521	568	gene_body
encRegTfbsClustered	REST	chr17	17783973	17784293	156	gene_body
encRegTfbsClustered	ZBTB33	chr17	17783977	17784404	706	gene_body
encRegTfbsClustered	EED	chr17	17783980	17784460	458	gene_body
encRegTfbsClustered	BHLHE40	chr17	17784003	17784403	70	gene_body
encRegTfbsClustered	TCF12	chr17	17784049	17784305	291	gene_body
encRegTfbsClustered	IKZF1	chr17	17784056	17784505	658	gene_body
encRegTfbsClustered	ESR1	chr17	17784075	17784207	733	gene_body
encRegTfbsClustered	MEF2A	chr17	17784080	17784370	177	gene_body
encRegTfbsClustered	PAX5	chr17	17784094	17784398	380	gene_body
encRegTfbsClustered	NR3C1	chr17	17784112	17784356	223	gene_body
encRegTfbsClustered	EBF1	chr17	17784116	17784208	1000	gene_body
encRegTfbsClustered	SMARCA4	chr17	17784155	17784303	1000	gene_body
encRegTfbsClustered	PKNOX1	chr17	17784196	17784652	101	gene_body
encRegTfbsClustered	PBX3	chr17	17784322	17784538	186	gene_body
encRegTfbsClustered	SIN3A	chr17	17784325	17784945	88	gene_body
encRegTfbsClustered	ZMYM3	chr17	17784352	17784728	259	gene_body
encRegTfbsClustered	CTCF	chr17	17784686	17785494	446	gene_body
encRegTfbsClustered	MNT	chr17	17784718	17785348	92	gene_body
encRegTfbsClustered	RAD21	chr17	17784856	17785252	287	gene_body
encRegTfbsClustered	RBM22	chr17	17784896	17785012	513	gene_body
encRegTfbsClustered	MYC	chr17	17784899	17785279	368	gene_body
encRegTfbsClustered	E2F6	chr17	17784916	17785246	241	gene_body
encRegTfbsClustered	MAX	chr17	17784957	17785208	769	gene_body
encRegTfbsClustered	NFYB	chr17	17784985	17785365	210	gene_body
encRegTfbsClustered	SMC3	chr17	17785011	17785241	267	gene_body
encRegTfbsClustered	MXI1	chr17	17785061	17785182	660	gene_body
encRegTfbsClustered	RXRA	chr17	17785134	17785781	114	gene_body
encRegTfbsClustered	POLR2A	chr17	17785343	17785967	32	gene_body
encRegTfbsClustered	SP1	chr17	17786102	17786650	328	gene_body
encRegTfbsClustered	HNF4A	chr17	17786136	17786837	260	gene_body
encRegTfbsClustered	FOXA2	chr17	17786155	17786561	337	gene_body
encRegTfbsClustered	FOXA1	chr17	17786194	17786538	1000	gene_body
encRegTfbsClustered	SOX13	chr17	17786213	17786557	384	gene_body
encRegTfbsClustered	RXRA	chr17	17786238	17786463	498	gene_body
encRegTfbsClustered	EGR1	chr17	17786627	17787071	179	gene_body
encRegTfbsClustered	ZNF263	chr17	17786867	17787451	216	gene_body
encRegTfbsClustered	SMARCA4	chr17	17788315	17788599	351	gene_body
encRegTfbsClustered	REST	chr17	17789384	17789874	195	gene_body
encRegTfbsClustered	NR2F6	chr17	17789779	17790219	328	gene_body
encRegTfbsClustered	HNF4A	chr17	17789786	17790226	579	gene_body
encRegTfbsClustered	SP1	chr17	17789815	17790155	241	gene_body
encRegTfbsClustered	PCBP1	chr17	17789831	17790559	493	gene_body
encRegTfbsClustered	HNF4G	chr17	17789881	17790165	332	gene_body
encRegTfbsClustered	ZBTB7A	chr17	17789906	17790122	423	gene_body
encRegTfbsClustered	NR2C1	chr17	17789934	17790088	88	gene_body
encRegTfbsClustered	ZFP91	chr17	17790040	17790484	104	gene_body
encRegTfbsClustered	SIN3A	chr17	17790344	17790860	185	gene_body
encRegTfbsClustered	MXI1	chr17	17790557	17791041	716	gene_body
encRegTfbsClustered	RCOR1	chr17	17790632	17790752	921	gene_body
encRegTfbsClustered	RAD21	chr17	17790661	17790877	67	gene_body
encRegTfbsClustered	SMARCA4	chr17	17791113	17791397	863	gene_body
encRegTfbsClustered	CTCF	chr17	17791999	17792503	138	gene_body
encRegTfbsClustered	RCOR1	chr17	17792006	17792614	395	gene_body
encRegTfbsClustered	SMC3	chr17	17792053	17792583	193	gene_body
encRegTfbsClustered	YY1	chr17	17792054	17792605	131	gene_body
encRegTfbsClustered	GATA2	chr17	17792060	17792464	294	gene_body
encRegTfbsClustered	RAD21	chr17	17792073	17792289	109	gene_body
encRegTfbsClustered	MXI1	chr17	17792083	17792567	669	gene_body
encRegTfbsClustered	BCL3	chr17	17792089	17792636	241	gene_body
encRegTfbsClustered	SMARCA4	chr17	17792227	17792300	1000	gene_body
encRegTfbsClustered	EP300	chr17	17792313	17792546	396	gene_body
encRegTfbsClustered	SIN3A	chr17	17792445	17792961	356	gene_body
encRegTfbsClustered	SMARCA4	chr17	17792566	17792850	687	gene_body
encRegTfbsClustered	NRF1	chr17	17792573	17792977	61	gene_body
encRegTfbsClustered	SPI1	chr17	17792740	17792980	125	gene_body
encRegTfbsClustered	RFX1	chr17	17792775	17793219	30	gene_body
encRegTfbsClustered	EP300	chr17	17792842	17793358	245	gene_body
encRegTfbsClustered	BHLHE40	chr17	17792904	17793188	278	gene_body
encRegTfbsClustered	RAD21	chr17	17792946	17793126	121	gene_body
encRegTfbsClustered	CTCF	chr17	17792949	17793359	129	gene_body
encRegTfbsClustered	TAF15	chr17	17792951	17793447	220	gene_body
encRegTfbsClustered	AGO2	chr17	17794101	17794765	171	gene_body
encRegTfbsClustered	ZBTB33	chr17	17794469	17794925	229	gene_body
encRegTfbsClustered	RBM22	chr17	17795040	17795504	527	gene_body
encRegTfbsClustered	POLR2A	chr17	17795472	17795862	110	gene_body
encRegTfbsClustered	RBM22	chr17	17795672	17796208	404	gene_body
encRegTfbsClustered	RBM22	chr17	17796411	17796947	256	gene_body
encRegTfbsClustered	ZFX	chr17	17797914	17798518	170	gene_body
encRegTfbsClustered	AGO2	chr17	17798115	17798560	423	gene_body
encRegTfbsClustered	POLR2G	chr17	17798311	17798539	89	gene_body
encRegTfbsClustered	POLR2G	chr17	17799225	17799953	80	gene_body
encRegTfbsClustered	POLR2A	chr17	17799374	17799654	137	gene_body
encRegTfbsClustered	CTCF	chr17	17799661	17800380	490	gene_body
